index,y_true,y_pred
0,4.156366944040255,4.246996104137096
1,4.620672552171353,4.461637809226887
2,5.835385258829537,5.287042378401838
3,2.393236186736976,3.201723393725715
4,6.0924169529802885,6.108398143284403
5,5.547703186377756,5.914933239554534
6,7.405169244286797,6.6660021043621
7,9.181430451504491,7.655977890685753
9,2.700470225141967,3.5803279710721414
10,5.9502898467585945,6.47391016872004
11,8.429209839165036,7.392409387038725
13,4.4898572754852415,4.414796231093284
16,2.659365485794803,3.486162809389829
18,0.9626950402136064,2.5786565035440496
19,3.6073895543098886,3.9751184661833925
20,6.382172049025782,6.383959157078676
21,6.380429563593241,5.804353240407858
22,5.658660219023028,4.852573129328303
24,6.143094936671105,5.606851953255626
25,2.5910483464822605,2.9870126207697067
27,1.7703800572977166,2.6195405777434773
28,3.4658899920361885,4.574857847032668
31,-1.0747416728143313,-0.37414725844785635
32,-2.214175956002697,-0.9002013429413236
34,3.5032385599458533,4.078267545810482
35,3.3072849618595503,3.3557070412020122
36,-2.492423507175855,0.9978074025113882
38,4.965513038463083,5.000021888230359
39,5.680875898951051,6.055822595499967
40,3.9656174584481456,4.802170755828561
41,5.416065317993158,4.802170755828561
42,5.142238078269592,5.10831154699987
43,4.654788174758724,4.2075092814480435
45,2.8372813326138147,2.9142462778947067
46,2.8372813326138147,3.1390146663268594
48,4.62904080184187,5.123958080992618
49,2.6980192652803074,3.6092924997277906
50,5.122583177010292,5.474864836486644
51,6.038949660043489,5.474864836486644
52,2.802466260356961,3.3778529959457466
53,3.935893621281924,3.847534895296862
54,7.625456526064288,7.654345342693812
55,8.557723618922086,7.654345342693812
56,5.338643511140046,5.296973384724246
57,5.7114728942809405,5.459954401005525
58,7.180450184898842,6.617170297089708
59,8.135519608712423,7.7277161287665
60,7.233484938433596,7.361442774842479
61,6.32243682367336,6.198024920740359
62,6.32243682367336,6.198024920740359
64,5.368451146871453,5.114222566033141
66,8.128890983028592,7.103848700475266
67,8.879316014740011,7.667815033332289
68,4.280856495917228,4.530916196534864
70,6.066171623247743,6.276794479685359
72,8.792423823167576,7.859512040562372
73,6.908568117105452,6.769195942584884
74,5.072233981380818,5.848650254316543
75,7.721450615850687,6.990036105426251
76,3.251910984377382,3.7712439212011244
77,6.099297103475863,5.202335735990281
78,6.949455989733288,6.398225284418892
81,2.20950607581498,3.1676945576638063
82,5.688589964939123,5.330977182794571
83,4.447712751357041,4.465591774478388
85,6.01533516296176,4.430410840447421
86,2.115118331473968,2.819308664739691
87,3.7245562439080686,4.430410840447421
89,-0.3531641775357695,1.4867181904294844
91,-0.4368956504179324,1.2465996634617638
92,0.9446773662595502,2.3648216372538298
94,6.920143557726881,6.708697776854449
95,7.252754832275717,6.816746548249375
96,7.353548171146173,6.288002203811228
97,7.074579838798471,6.92193259532864
98,7.074579838798471,6.936542762059556
99,4.814802884293676,5.069380014422485
103,4.415821797220037,4.504007675928643
104,6.103412811559496,6.432314856538978
105,7.916012874127549,7.462377081922494
108,7.156971020904965,5.897090425931143
111,4.389822590117222,4.46073583700689
112,4.349241784726482,4.446730193574639
113,4.958172201032909,5.318965497843202
114,6.105786371906432,5.854100231795025
115,0.7730105311136561,1.6094187048770843
116,3.303324630087896,2.5685948344592555
117,2.6176964417496342,3.223578133251771
118,1.6333085282878788,2.634305761266767
119,6.792444284035809,6.21619996597958
120,6.792444284035809,6.3903374608860375
122,5.533616513380546,5.290393005215392
123,4.854556005817811,4.978122964968241
125,4.449090897709646,4.766853666852402
126,5.622292574852153,5.543348660637865
127,8.227842363829136,9.351045974826201
128,10.44538456640484,9.351045974826201
129,8.073376692830825,9.279727594024925
130,10.738216657628346,9.279727594024925
131,4.548036347115641,4.801004819887424
133,5.727653090509979,4.972800326270836
134,4.123957686048184,4.373033218256498
136,6.2816180217513855,5.821630927972956
137,4.811362358635824,5.080867794507797
138,4.139824451271209,5.487543005171228
139,4.712008074955686,5.161540562574175
140,5.6276349619291,5.161540562574175
141,6.284543740055039,6.009099833593987
143,5.263653401489949,5.525682467846247
145,4.1479357795249605,4.372196748584487
146,5.28136598788156,4.928711281639367
147,4.1479357795249605,4.275246084464193
148,4.845005312063046,4.796687779015377
150,6.708482343521705,6.263981964517444
152,5.195917782441825,5.259386551342954
153,1.6264483845512032,3.09391734234093
154,4.974003086271461,4.36473771554647
