index,y_true,y_pred
0,4.156366944040255,4.308645207277807
1,4.620672552171353,4.484127727409376
2,5.835385258829537,5.185631198848654
3,2.393236186736976,3.524184547457765
4,6.0924169529802885,6.077011443414526
5,5.547703186377756,5.937477322381231
6,7.405169244286797,6.645568425116945
7,9.181430451504491,8.646394534912815
8,10.757044970128048,9.594663714868238
9,2.700470225141967,3.623104136708273
10,5.9502898467585945,5.934111315586446
11,8.429209839165036,7.393152869415719
12,-0.3792228395926544,0.9693470112671926
13,4.4898572754852415,4.38574190301228
14,1.0093171262698637,1.9433663703721036
15,3.181705258371476,3.1430855142080345
16,2.659365485794803,2.9431811261938776
17,0.7343601600052766,1.8886920693345783
18,0.9626950402136064,2.1414644024544387
20,6.382172049025782,5.798662271169576
21,6.380429563593241,5.727204424019865
22,5.658660219023028,5.007821540983773
23,3.7127500699677145,4.154190961877586
24,6.143094936671105,5.653810082134205
26,0.0408434833926824,1.1460199656250665
27,1.7703800572977166,1.8745029948631113
28,3.4658899920361885,4.292291844426626
29,4.921999553104949,4.939147683102726
30,5.022793138020717,4.9468558558563505
33,-0.2331744871361127,1.8700188497466892
34,3.5032385599458533,3.653480747598333
35,3.3072849618595503,3.535748271395133
36,-2.492423507175855,-0.2372686484066405
37,5.099044431087605,4.969187210856278
38,4.965513038463083,5.026337406057835
39,5.680875898951051,5.506445122232404
40,3.9656174584481456,4.655344073391761
41,5.416065317993158,4.655344073391761
42,5.142238078269592,4.873435039271769
44,4.3064814804905085,4.488546091228513
46,2.8372813326138147,3.333745654084757
47,0.4404075379289924,1.8907765434024435
48,4.62904080184187,4.6738856236695545
49,2.6980192652803074,3.3326729047150123
50,5.122583177010292,5.11529643436672
53,3.935893621281924,4.063109430866017
54,7.625456526064288,7.56268646361338
55,8.557723618922086,7.56268646361338
56,5.338643511140046,5.412340707052736
57,5.7114728942809405,5.55478607402478
58,7.180450184898842,6.635826103124508
59,8.135519608712423,7.477598419702867
60,7.233484938433596,7.101655551592721
63,3.2113589674803467,3.750552079505837
64,5.368451146871453,4.979976629035563
65,5.691239987318073,5.8620917183622785
66,8.128890983028592,7.212982764001111
67,8.879316014740011,7.437194439876139
69,5.430186573529574,5.667605160201915
71,8.041996168316128,7.40378842772206
72,8.792423823167576,7.743614572295196
74,5.072233981380818,4.974350883062411
76,3.251910984377382,3.6844331233968095
77,6.099297103475863,5.504304721898566
78,6.949455989733288,6.634829312013738
