index,y_true,y_pred
1,4.620672552171353,4.33380829400186
2,5.835385258829537,5.415264062882635
3,2.393236186736976,3.3963008476455183
4,6.0924169529802885,6.251258284529888
5,5.547703186377756,5.440698865863235
8,10.757044970128048,8.920384687325463
9,2.700470225141967,3.9244460181546934
10,5.9502898467585945,6.300700966591575
11,8.429209839165036,7.432197629268859
12,-0.3792228395926544,1.0429447628942237
13,4.4898572754852415,4.526442819283479
14,1.0093171262698637,1.8094853450810078
15,3.181705258371476,3.1695959177131012
16,2.659365485794803,2.9462392740901286
17,0.7343601600052766,2.0482574552971577
18,0.9626950402136064,1.9192509579797274
19,3.6073895543098886,3.628609926695646
20,6.382172049025782,6.155597439710798
21,6.380429563593241,5.558649511935693
23,3.7127500699677145,3.9471475009847974
25,2.5910483464822605,2.8142365410819044
26,0.0408434833926824,1.107578266442622
27,1.7703800572977166,1.7517723044903206
28,3.4658899920361885,4.097450595233235
29,4.921999553104949,5.0665091522537145
30,5.022793138020717,5.10895366080283
31,-1.0747416728143313,-0.5272463055536674
32,-2.214175956002697,-1.1599042584424157
33,-0.2331744871361127,-0.04711870723352741
34,3.5032385599458533,4.032614323442179
35,3.3072849618595503,3.4828137473684797
36,-2.492423507175855,0.05685743419609277
37,5.099044431087605,4.780559588398959
38,4.965513038463083,5.07491776093035
40,3.9656174584481456,4.602947728219325
41,5.416065317993158,4.602947728219325
42,5.142238078269592,5.138270326034788
43,4.654788174758724,4.404020506587998
44,4.3064814804905085,4.432590602983989
45,2.8372813326138147,3.1327752317506725
46,2.8372813326138147,3.187721816706709
47,0.4404075379289924,1.9767330234106208
49,2.6980192652803074,3.5381452766793604
50,5.122583177010292,5.600184992481774
51,6.038949660043489,5.600184992481774
52,2.802466260356961,3.343755501146447
53,3.935893621281924,3.75803606635675
54,7.625456526064288,7.717730773157889
55,8.557723618922086,7.717730773157889
57,5.7114728942809405,5.6017677892329845
60,7.233484938433596,6.602012887666074
61,6.32243682367336,6.2563882925708025
62,6.32243682367336,6.2563882925708025
63,3.2113589674803467,3.532335730091151
64,5.368451146871453,5.525849931172818
65,5.691239987318073,5.911784184712801
66,8.128890983028592,7.213995304597677
68,4.280856495917228,4.457385393437562
69,5.430186573529574,5.638353522612394
70,6.066171623247743,6.099220192419477
71,8.041996168316128,7.642605133732298
72,8.792423823167576,7.925637658008611
73,6.908568117105452,7.104726785428764
74,5.072233981380818,5.6916044545240245
75,7.721450615850687,7.000739548411373
77,6.099297103475863,5.411321964964631
79,7.010353892503018,6.644321804883971
80,4.962786109483876,4.961035451644046
83,4.447712751357041,4.666076470505139
84,2.725059554458989,3.1845760194115558
85,6.01533516296176,4.806507244985261
88,-0.3531641775357695,1.439560926198545
89,-0.3531641775357695,1.8996974268780427
90,4.563991928274427,4.496503343564188
91,-0.4368956504179324,1.597569232674122
92,0.9446773662595502,2.244233918832735
93,5.807801433629536,5.6519849475720125
94,6.920143557726881,6.901561029418497
95,7.252754832275717,7.027365782525937
96,7.353548171146173,6.581050113234423
98,7.074579838798471,6.651958524327115
99,4.814802884293676,5.105486994418518
100,5.960033563394648,5.678468431638612
101,4.657510582958667,5.022109215244792
102,5.034505909950034,5.24811305633431
103,4.415821797220037,4.360088736003812
105,7.916012874127549,7.4616938900969885
106,7.403084194701794,7.2538608169612635
107,6.7732102998403,6.565347454122696
108,7.156971020904965,6.962721745756364
109,7.008586935972044,6.899918251626022
110,6.427477925823165,6.576713410089126
111,4.389822590117222,4.508056114171637
113,4.958172201032909,5.54651716057794
114,6.105786371906432,5.879859666643796
115,0.7730105311136561,2.137543689593387
116,3.303324630087896,2.793563168944014
117,2.6176964417496342,3.666605231425157
119,6.792444284035809,6.428910250696273
120,6.792444284035809,6.578843797696374
121,4.314181644163045,4.7343906668307945
122,5.533616513380546,5.64110613992994
124,6.058528810143747,5.64110613992994
125,4.449090897709646,4.783287489666648
126,5.622292574852153,5.480411674116359
127,8.227842363829136,9.255370671156413
128,10.44538456640484,9.255370671156413
129,8.073376692830825,9.112136633758162
130,10.738216657628346,9.112136633758162
132,8.49718854515752,7.382174801117904
133,5.727653090509979,4.8330703658626115
134,4.123957686048184,4.440191613841183
135,5.488251175653174,4.9384095777695665
136,6.2816180217513855,5.671795141002329
137,4.811362358635824,4.597177001576952
139,4.712008074955686,5.173574802541102
140,5.6276349619291,5.173574802541102
142,3.276387514031672,3.839968460050839
143,5.263653401489949,5.668121779194025
144,6.041690256372331,5.668121779194025
145,4.1479357795249605,4.4304674426459245
146,5.28136598788156,4.886478514147563
148,4.845005312063046,4.920853546781205
149,4.991572312564848,5.0194003796887054
150,6.708482343521705,6.043912559337198
151,4.5681613558938565,4.683692391291998
152,5.195917782441825,4.997779191665142
153,1.6264483845512032,3.096305957456772
154,4.974003086271461,4.705676614920315
156,7.303269907801799,6.502765917016584
157,3.769809520577631,4.394839836345082
158,4.947050798161042,4.8836407252942395
159,7.174299982039405,6.417100698784598
160,7.701583148741709,6.872599462141014
161,3.8688132055993023,3.898654034696157
163,6.298129791974018,5.452336764893767
164,2.940902336197397,3.9140334823540592
165,4.447712751357041,3.9140334823540592
166,4.925101449218784,4.26297597461729
167,8.221932292337685,6.691834908363885
168,2.8969308364270194,4.26297597461729
169,5.715959624846876,5.061611975085148
170,2.6607332357684808,3.458297051432094
171,4.750860125162964,4.834183240036204
174,5.3386467900650825,5.011095140073442
175,3.602711964758777,3.690029396458398
177,8.488217436848393,8.166565730146822
179,8.488217436848393,8.143313255661026
180,3.818940241366018,4.5155778946477945
181,6.254935882478064,5.484301747462328
183,3.7481091700146103,3.8648000393882533
184,4.673229154140647,4.780387624600015
185,5.142238078269592,4.9665068285854
186,9.457721383323078,7.596830050791855
188,6.912285086855579,5.525463799598197
189,3.488990704078626,5.525463799598197
190,3.2447311365762235,3.6314951761700036
191,4.838428845123596,4.274105093058251
192,3.2301601118173147,3.685217759828167
194,3.3066328476444222,4.0037881800534825
195,3.966452246828311,3.751341281658376
196,6.049221158960897,5.992241491860048
197,6.521982068031333,6.22703676089701
198,2.9434739020188947,3.112907746628588
199,4.746314077963306,4.625127826870527
200,2.5522809944295,2.899821188242939
201,7.192668131964079,6.894811756144824
202,6.2269930053328775,6.420372851250112
203,5.325554972883804,5.437692973819936
205,6.589367953255949,6.12972776198279
206,5.279343109909499,5.6959821822122025
207,3.225094219644121,4.327529505763041
208,4.742369487148872,4.479510725806253
210,4.9629860387632885,4.874518935801662
211,3.93688646158617,4.206711726893964
213,1.4911918156160424,2.5496570416844166
214,3.641569964477469,3.9208714318394526
215,3.6211755476482455,3.798735288263192
216,5.273407886931693,4.711322064221372
217,2.993378687866937,3.1828112236246686
218,4.179947682695487,4.045060833723744
219,2.993378687866937,3.1828112236246686
220,4.179947682695487,4.045060833723744
221,6.31508784164586,4.922507378536351
223,3.421777032671127,4.922507378536351
224,5.325462614935472,5.284099885860213
225,8.31197344199003,6.697926576589947
227,-0.3792228395926544,1.361528477505068
228,5.279341370281379,4.53855146748641
229,1.410164976973669,1.7488010919439227
230,2.2280960925679727,2.9074557853605496
232,0.2470141671679881,1.1951650249553265
233,0.2470141671679881,1.4363576127528226
235,9.072260524175835,9.072260524175825
236,9.072260524175835,9.072260524175825
237,9.072260524175835,9.072260524175825
238,9.072260524175835,8.961310583408533
239,9.072260524175835,9.072260524175825
240,9.072260524175835,8.961310583408533
241,2.34913393266593,3.197748088554938
242,7.177447669968231,7.337730176381104
243,9.410199280456672,8.268750962291692
244,4.106502406146562,4.115686838681463
245,-0.3792228395926544,1.1767081958074597
247,9.201233078800673,8.383903867423603
248,5.699414635600255,5.43508721141959
249,4.895325970472006,5.191857745858697
250,3.7595168101086447,4.45556786483147
251,3.025547635028444,3.9123167926155356
252,5.767473684505628,5.191857745858697
253,4.83472578442938,4.45556786483147
254,1.1248545571836197,2.7921402732413485
255,3.719667754187794,4.174990848257696
256,8.599653418680175,7.035383498712031
257,8.487772918514676,7.498376860265854
259,7.182044737014096,7.498376860265854
260,4.307457177714407,4.42832887511139
261,5.322187982401815,5.028438500924412
262,7.3572541317006,6.386861897580869
263,5.658660219023028,5.726357801101402
265,3.0957828330802784,3.9092620492467245
269,3.019602889407769,3.4903612273909332
270,3.53042851317376,4.467657521398116
271,9.621306175160978,6.051069914016274
272,5.139866425607861,6.051069914016274
273,3.53042851317376,6.051069914016274
274,8.194188310572011,7.439106772080105
275,3.893048748789608,3.8906194754692094
277,4.9474945329604045,5.205858490541082
278,5.773916254979618,5.6391942651289115
279,5.773916254979618,5.7923035002193295
280,5.967253810026282,5.7923035002193295
281,2.4552885806907927,3.016463212258594
283,5.726757133704968,5.114222104543641
284,4.078549921683448,4.360139468754266
285,5.492796767266452,5.040714519057777
286,4.019008527992431,4.329723680584788
287,-4.358156018820109,-1.6121109276081702
289,4.300536734869834,4.665518268117218
290,5.334100495825916,5.107484188791224
291,1.8156300850818332,2.7356650570385455
292,5.533619211467333,4.979640186056669
293,4.31888587353803,4.117613224551177
294,4.495509409217347,4.637617790580644
295,6.232200044617589,5.9274805320338135
296,4.495509409217347,4.637617790580644
297,6.232200044617589,5.9274805320338135
298,1.3577468319163903,2.1627746205796505
300,5.456887858749921,5.378799245555445
301,3.7535720644879698,4.251584195563703
302,5.456887858749921,5.64758352117617
303,5.456887858749921,5.378799245555445
304,3.761540234137146,3.9842496544417365
305,4.466521872344095,4.233147460015637
306,2.79645933809356,3.4531975388316187
307,6.061598327431399,5.327271912201898
308,3.551720227308049,3.9137386413212054
309,3.019602889407769,3.785608811707247
310,4.709083509515406,3.544628495514108
311,3.201924446201724,3.6293216377020086
312,4.811362358635824,4.055439859975744
314,3.019602889407769,3.2779810203847637
315,4.783191481669128,4.691544519119825
316,2.375245873017256,3.544628495514108
317,4.440440575389535,4.241173841949789
318,1.969780764909092,2.747809093673863
319,3.0683930535772017,4.055439859975744
320,4.329647643762075,4.17797271878481
321,3.896241081571641,3.883578663764759
322,1.969780764909092,2.5253164770621246
323,1.7874592081151373,2.766466797376225
324,5.049473063420664,4.691544519119825
325,7.62982158618472,7.731892712055083
326,7.768688304614756,7.824575783002868
327,7.928127220910217,7.8961346320904475
328,5.939081621488711,5.927074559317896
329,4.621972201871749,5.215440219158216
330,4.446719245047915,4.474792171493451
332,6.919914247107783,6.194013256592244
333,5.833013606167805,5.245382994591704
334,4.9916610374577175,4.503078025594755
335,4.090044301109183,4.21258541141171
336,4.854556005817811,5.008306047790994
337,6.982787711667078,6.145740015501334
338,6.998407154076093,6.901673878738991
339,7.736064526945044,6.901673878738991
340,6.658912891411286,6.2760107319825345
341,5.660114369566793,5.525227786692017
344,-0.7637121638140763,1.3152666227044716
345,3.770031855826653,3.7482548598919236
346,2.2034346034258188,2.847802128507691
347,4.775851846333242,4.902847286710676
348,6.282667066574748,6.26290117759497
349,3.033487714202924,3.784239636115135
350,11.004631718278292,10.547952984622032
351,10.347914781657622,10.23667016395389
352,9.352519868692196,9.171467145453626
353,9.231109836600018,9.0125186661936
354,3.459543495563991,3.8978353609199647
355,2.2808950741296945,2.469410258916881
356,2.698285896397738,2.683171328400209
357,3.3020525466193864,3.7415522689052874
360,6.718636136625491,6.461732389978437
362,6.10080926059991,6.179392529308561
363,4.854556005817811,4.651755307710779
364,6.473423981776299,6.313036314871483
366,8.503782920221465,7.980491341218947
367,8.503782920221465,7.971574034269256
368,3.2757055858528363,4.117941815108106
371,7.047197318245525,6.789650776572155
372,6.857745579909441,6.70231682345077
373,4.038208671574025,4.479490365799876
374,4.038208671574025,4.556565054346386
375,5.426547997726058,5.462852818249324
376,6.440330806959205,5.991259181475386
378,3.7132124630475554,3.9933957792699464
379,3.152269064089175,3.5505746537939755
380,-1.0663630978891987,0.23291927951824323
381,-0.4019446610931794,0.6174970551209212
384,3.682836246380216,4.078960020239546
385,5.189646575769886,5.3253448151321905
387,5.189646575769886,5.3253448151321905
388,5.658660219023028,5.3253448151321905
389,8.536697491440139,7.2808224092836
390,6.807163159736728,6.486245981220958
391,6.23847871427597,7.2808224092836
393,2.2694456382321624,3.0932151139697646
394,0.9077189635604864,2.26812244285661
395,2.992796729742081,3.3882997906730967
398,1.4247620855721363,3.7479610994614645
400,3.677934307425149,4.254938729150188
401,3.955947850910511,4.352473301171314
402,5.5045095391957695,5.290955812860922
403,5.621780097879246,5.460823789457907
404,6.64594780464853,5.924034894825345
405,4.25179465219128,4.5375078798574116
406,2.5793237444704267,3.116659786250722
408,7.277951215714955,6.297474631859168
409,3.8084692570262586,4.884696225941011
410,6.240850366937702,5.595049725751915
411,6.261156938094076,5.987173212191291
412,4.848637691052398,5.595049725751915
413,2.5196650007786108,3.1377355114425045
414,3.23556471374568,3.7036496642616363
415,2.70569775604904,3.3019335448443763
416,4.435237582304328,4.054331814922
417,5.533619211467333,5.2867620032275076
418,5.533619211467333,5.393586168641912
419,6.9610726325030425,6.691085823410571
420,6.118675849057556,6.187657202736656
422,6.681980746386327,5.707274101954863
425,2.993378687866937,2.8566259122523143
426,2.5793237444704267,2.8566259122523143
427,3.2724696307456096,3.6486884652855793
428,4.40589725052766,3.6486884652855793
429,4.74781889781704,4.6882210591167555
430,4.55903938623094,4.763842467723435
431,4.962786109483876,4.926046223131813
432,7.603373861733704,7.14888373740356
433,7.25637190916562,6.93235194239347
