index,y_true,y_pred
0,4.156366944040255,4.115906117753256
3,2.393236186736976,3.2455115157200423
4,6.0924169529802885,6.069918442082285
5,5.547703186377756,6.105786952808794
6,7.405169244286797,6.955786692558979
7,9.181430451504491,8.570895582184798
8,10.757044970128048,9.438918764158402
9,2.700470225141967,3.692406397645584
12,-0.3792228395926544,1.0008015251109064
14,1.0093171262698637,1.989828659248352
15,3.181705258371476,3.035031670859969
16,2.659365485794803,2.8012058922807714
17,0.7343601600052766,2.6504113169038885
19,3.6073895543098886,3.860411532353445
22,5.658660219023028,4.945895985790771
23,3.7127500699677145,4.004491805700738
24,6.143094936671105,5.64306305577074
25,2.5910483464822605,2.91308284470946
26,0.0408434833926824,1.8661981891826114
29,4.921999553104949,5.090283426262469
30,5.022793138020717,5.11462654675544
31,-1.0747416728143313,-0.5093985308459131
32,-2.214175956002697,-0.766042320650865
33,-0.2331744871361127,-0.21695658401472312
34,3.5032385599458533,4.186330641773456
37,5.099044431087605,4.92569917986706
39,5.680875898951051,5.656375223934598
43,4.654788174758724,4.376502336338238
44,4.3064814804905085,4.33145947400879
45,2.8372813326138147,3.0343272309676506
47,0.4404075379289924,1.8876614981754696
48,4.62904080184187,4.598481843301318
51,6.038949660043489,6.014293641219623
52,2.802466260356961,3.4740244497901656
54,7.625456526064288,7.770007992866142
55,8.557723618922086,7.770007992866142
56,5.338643511140046,5.299000063331218
58,7.180450184898842,6.421972236226468
59,8.135519608712423,7.5651790486695685
61,6.32243682367336,6.354928542284926
62,6.32243682367336,6.354928542284926
63,3.2113589674803467,3.594553637093461
64,5.368451146871453,5.37786335500823
65,5.691239987318073,6.0214221651680315
66,8.128890983028592,7.280284053709445
67,8.879316014740011,7.321043920185506
68,4.280856495917228,4.681087252288806
69,5.430186573529574,5.187465629594055
70,6.066171623247743,6.12196791699711
71,8.041996168316128,7.292978999787968
73,6.908568117105452,6.735931122904973
75,7.721450615850687,6.8270854471474625
76,3.251910984377382,3.828456720512567
77,6.099297103475863,5.484395644610721
78,6.949455989733288,6.645023788470883
79,7.010353892503018,6.649308841245443
80,4.962786109483876,5.324293556840908
81,2.20950607581498,2.8651324212662685
82,5.688589964939123,5.307352805136999
83,4.447712751357041,4.8758970202615695
84,2.725059554458989,2.547040824950128
86,2.115118331473968,2.547040824950128
87,3.7245562439080686,3.298539881524006
88,-0.3531641775357695,1.0450571636477624
90,4.563991928274427,4.540002981730182
92,0.9446773662595502,2.5278446221115316
93,5.807801433629536,5.892059364428082
94,6.920143557726881,6.876349055539066
95,7.252754832275717,7.05855044627704
96,7.353548171146173,6.299440010152812
97,7.074579838798471,6.763148688806279
98,7.074579838798471,6.815234133424391
99,4.814802884293676,5.031583669181643
100,5.960033563394648,5.604289792514299
101,4.657510582958667,4.999775874508011
102,5.034505909950034,5.248025186115303
103,4.415821797220037,4.483035406896626
104,6.103412811559496,6.4560014056016515
106,7.403084194701794,6.957461677790564
107,6.7732102998403,6.660206450452478
108,7.156971020904965,6.948976568685194
109,7.008586935972044,6.8438458679768015
110,6.427477925823165,6.538606734765673
111,4.389822590117222,4.419705113907727
112,4.349241784726482,4.422603467960725
113,4.958172201032909,5.294781379114185
114,6.105786371906432,5.77874853636667
116,3.303324630087896,3.6312480581464586
117,2.6176964417496342,3.110989962838947
118,1.6333085282878788,2.8104170179458032
119,6.792444284035809,6.272858520635037
120,6.792444284035809,6.431598263633675
121,4.314181644163045,4.732069638880689
122,5.533616513380546,5.610940955953245
123,4.854556005817811,5.014850431670822
124,6.058528810143747,5.610940955953245
125,4.449090897709646,4.690686205827631
126,5.622292574852153,5.442561709064538
127,8.227842363829136,8.696281973177575
130,10.738216657628346,10.008296374317593
131,4.548036347115641,5.545904039798472
132,8.49718854515752,7.499620332500282
133,5.727653090509979,4.951068333946256
134,4.123957686048184,4.422579867458598
135,5.488251175653174,4.988009982698816
136,6.2816180217513855,5.688582935777604
137,4.811362358635824,4.862102143262545
138,4.139824451271209,4.559458373363691
139,4.712008074955686,4.805562274831073
141,6.284543740055039,4.885587442211659
142,3.276387514031672,4.885587442211659
143,5.263653401489949,5.546858212941287
144,6.041690256372331,5.546858212941287
146,5.28136598788156,5.044564759110784
147,4.1479357795249605,4.591841376790191
149,4.991572312564848,5.005568632299172
150,6.708482343521705,5.999921708092077
151,4.5681613558938565,4.827832593631629
152,5.195917782441825,5.254551026909628
154,4.974003086271461,5.4076471878050265
155,5.9502898467585945,5.670771594228938
156,7.303269907801799,6.5971414841250695
157,3.769809520577631,4.31257957512064
160,7.701583148741709,6.429177139075685
161,3.8688132055993023,4.462170237915384
162,5.835575322169744,5.565541554648283
164,2.940902336197397,3.5750519861237624
166,4.925101449218784,4.284810949350329
167,8.221932292337685,6.822199372732658
168,2.8969308364270194,4.284810949350329
169,5.715959624846876,4.955513470408027
170,2.6607332357684808,3.554936253742298
172,5.101645212787663,4.877137078145075
173,5.101645212787663,4.877137078145075
174,5.3386467900650825,5.095514657486396
175,3.602711964758777,3.7956996333741926
176,8.209247635432968,7.115252737986385
177,8.488217436848393,8.37874793614459
178,8.488217436848393,8.373168540116282
179,8.488217436848393,8.375958238130435
180,3.818940241366018,4.454264081096483
181,6.254935882478064,5.428120426007895
182,5.5045095391957695,5.243457547987714
183,3.7481091700146103,3.7322106717138994
184,4.673229154140647,4.6020665074527844
185,5.142238078269592,4.855464906216201
187,6.573389613596598,6.065057748169754
188,6.912285086855579,5.155628754983341
189,3.488990704078626,5.155628754983341
190,3.2447311365762235,3.7390667120119816
191,4.838428845123596,4.278749553088028
192,3.2301601118173147,3.576352492162788
193,4.394251322695436,4.618927967583819
194,3.3066328476444222,3.906042339981892
195,3.966452246828311,3.707032776985889
196,6.049221158960897,5.970989894491924
197,6.521982068031333,6.252221939464326
198,2.9434739020188947,3.015894229054246
199,4.746314077963306,4.327457504186104
200,2.5522809944295,3.368426411720245
201,7.192668131964079,6.138995046148522
202,6.2269930053328775,5.566405572898823
203,5.325554972883804,5.847432444264163
204,6.589367953255949,6.450473802307778
205,6.589367953255949,6.433292997708986
206,5.279343109909499,5.720927687514034
208,4.742369487148872,4.760420586604517
209,5.492796767266452,5.090092280597032
210,4.9629860387632885,4.803281228217103
211,3.93688646158617,4.157731816373378
212,4.280855905711515,4.202956404927741
214,3.641569964477469,3.8790314685796794
217,2.993378687866937,3.054448828702895
218,4.179947682695487,4.028280992416092
219,2.993378687866937,3.054448828702895
220,4.179947682695487,4.028280992416092
221,6.31508784164586,4.897577038073045
222,5.325462614935472,5.214341846991902
223,3.421777032671127,4.897577038073045
224,5.325462614935472,5.211801570713266
225,8.31197344199003,6.836802634793891
226,4.99336677132997,4.492231175826342
227,-0.3792228395926544,1.024634919971033
228,5.279341370281379,4.86162033796355
229,1.410164976973669,1.749112549761331
230,2.2280960925679727,2.205778525228538
231,0.534696239619769,1.8503708025906669
232,0.2470141671679881,1.2930456401491748
233,0.2470141671679881,1.5865419291124456
234,9.072260524175835,8.96080601955232
235,9.072260524175835,8.96080601955232
238,9.072260524175835,8.711038349866355
239,9.072260524175835,8.96080601955232
240,9.072260524175835,8.711038349866355
241,2.34913393266593,3.705585088844565
242,7.177447669968231,6.349579536650477
245,-0.3792228395926544,1.4977647539619747
246,1.3479981084978292,2.142438270631487
247,9.201233078800673,7.639663067790479
248,5.699414635600255,5.490714661076984
249,4.895325970472006,5.158543282591118
251,3.025547635028444,3.779025823899127
252,5.767473684505628,5.158543282591118
253,4.83472578442938,4.75960312093518
254,1.1248545571836197,2.4345166522343797
255,3.719667754187794,4.207509952689243
256,8.599653418680175,7.733139035847415
257,8.487772918514676,7.476681331927233
258,6.808953841855166,7.476681331927233
259,7.182044737014096,7.476681331927233
260,4.307457177714407,4.585533203915472
262,7.3572541317006,5.887969411850711
263,5.658660219023028,5.337432702607222
264,5.034505909950034,5.061755918382632
266,5.773916254979618,4.767951271864417
267,3.405937761384118,4.767951271864417
268,3.201924446201724,3.7924886183807343
270,3.53042851317376,3.897657009510519
272,5.139866425607861,4.846887107125439
274,8.194188310572011,7.4284074624389795
276,4.697137049259348,4.922399444185952
278,5.773916254979618,5.776654743666931
279,5.773916254979618,5.848887891972458
280,5.967253810026282,5.848887891972458
282,3.6073895543098886,4.037728868058999
283,5.726757133704968,5.272199938016379
285,5.492796767266452,5.237323987930621
286,4.019008527992431,4.404507092097525
287,-4.358156018820109,-2.453325760627495
288,-1.960260746021733,-1.7706228003769704
289,4.300536734869834,4.656431531247686
290,5.334100495825916,5.1446207522859
291,1.8156300850818332,2.541469489163833
292,5.533619211467333,4.737926202991956
293,4.31888587353803,4.028784296207464
295,6.232200044617589,6.056975158931125
296,4.495509409217347,5.008580955413459
297,6.232200044617589,6.056975158931125
298,1.3577468319163903,0.9519953449617686
299,-1.0041764281127408,0.015523149950812975
300,5.456887858749921,5.094798291058715
301,3.7535720644879698,4.299581706167604
302,5.456887858749921,5.284293331299307
305,4.466521872344095,4.338878189082149
308,3.551720227308049,3.8149976628081816
309,3.019602889407769,3.296721745707479
312,4.811362358635824,3.8140191855516705
313,4.811362358635824,4.187766181071815
314,3.019602889407769,3.3030831126799565
315,4.783191481669128,4.565163006293705
318,1.969780764909092,2.7665685132422873
319,3.0683930535772017,3.8140191855516705
320,4.329647643762075,4.333282690542901
321,3.896241081571641,4.187766181071815
322,1.969780764909092,2.6045838657106697
324,5.049473063420664,4.565163006293705
325,7.62982158618472,7.659044277158382
326,7.768688304614756,7.766184347241267
327,7.928127220910217,7.846134573607595
328,5.939081621488711,5.686827604921811
330,4.446719245047915,4.381702586308204
331,9.3473749739225,7.056305227944438
332,6.919914247107783,6.058014700741603
333,5.833013606167805,5.626280416585543
334,4.9916610374577175,4.660816350128577
335,4.090044301109183,4.281067924364669
336,4.854556005817811,4.921627865696917
337,6.982787711667078,6.040790803201195
339,7.736064526945044,5.866499178962365
341,5.660114369566793,5.332995899340964
342,3.3545406159370303,3.6349003499354318
343,-0.4055644288596924,1.8042727808945853
345,3.770031855826653,3.8326012428963088
346,2.2034346034258188,2.9256723583002
348,6.282667066574748,6.661599115819389
350,11.004631718278292,10.529230683154296
351,10.347914781657622,10.311564047090915
353,9.231109836600018,9.085940913819243
354,3.459543495563991,3.9225623563722944
355,2.2808950741296945,2.8164923914813227
356,2.698285896397738,2.8217506367639045
357,3.3020525466193864,3.527990476561908
358,3.9978961169234912,3.830915166657959
359,7.1456574129705634,6.8429761096592365
360,6.718636136625491,6.558502192916661
361,6.359628462912871,6.405028432996776
362,6.10080926059991,6.276861651977144
364,6.473423981776299,6.532299312637212
365,8.367059194814908,8.249608969239565
366,8.503782920221465,8.29552155051605
367,8.503782920221465,8.269889351999234
368,3.2757055858528363,3.593772378805228
369,2.62547351644694,3.225967952544015
370,7.5508911865845425,7.22327255642226
371,7.047197318245525,6.873104150709107
373,4.038208671574025,4.71505214738068
375,5.426547997726058,5.230285629050846
376,6.440330806959205,6.103102624486584
377,5.054036445839314,5.436791772735206
378,3.7132124630475554,3.8172301943850595
379,3.152269064089175,3.457069403901297
380,-1.0663630978891987,0.25979699795163425
381,-0.4019446610931794,0.33736380378431796
382,3.46437951851187,3.81033040698704
383,7.502103383241447,6.087221490461121
384,3.682836246380216,4.313491037703338
